TIC_ID,dist,dist_e,Gmag0,Gmag0_e,BmV0,BmV0_e,VmG0,VmG0_e,GmT0,GmT0_e,EBV,EBV_e,blend,blend_e,TIC_Gmag,TIC_Teff,TIC_Teff_e,TIC_rad,TIC_rad_e,TIC_mass,TIC_mass_e,flags
362081271,401.067,4.1035,9.4661684,0.0207669501909275,0.470657500000001,0.0539110164588345,0.08036985,0.0501462142395864,0.3349639499999997,0.007345169947898,0.0243425,0.006185335,0.0023651330674295,0.0033435007225496,9.53238,6396.0,128.005,3.56795,0.165402,1.282,0.198548,[]
395413286,825.367,21.7305,9.34193944,0.1116313956673869,-0.0982980000000003,0.1184500955489694,0.0117367600000006,0.1259823924602164,-0.0284066799999998,0.0132959161284334,0.214298,0.0115116,0.1722854086585148,0.162397139037741,9.92483,9705.0,210.824,3.9149,0.139644,2.48,0.332375,[]
470847250,1264.56,117.3,8.77397744,0.1557419698849498,-0.0110229999999993,0.1417534482185883,0.0356512600000001,0.1701755684028997,0.05580482,0.0323259165198779,0.263023,0.0306719,0.0572950034180425,0.0621118696195737,9.4894,8544.0,123.0,9.20607,,,,[]
272924271,3131.23,260.06,8.98114016,0.406139438979367,-0.1553969999999987,0.398945150116667,-0.2392708600000012,0.4029305772291921,-0.1200020199999991,0.0628159949802693,0.749397,0.0576044,0.2736635386752239,0.3363161518873677,11.0195,12453.0,138.0,,,,,[]
307813020,820.088,44.714,9.6420912,0.0991840468844621,-0.0217900000000001,0.1456594886548184,-0.0403402000000003,0.1150860483551329,0.0198985999999989,0.013426277473514,0.18879,0.0111924354,0.0634557620625209,0.0499822151635556,10.1556,8983.0,182.674,3.73295,0.233668,2.27,0.329837,[]
344586348,377.564,5.9135,8.964837904,0.0306625317705921,0.3787381999999987,0.0340339324873338,0.0969505160000005,0.0639136541265636,0.2767172120000006,0.0091087492606498,0.0242618,0.01035132,0.001628365798308,0.0020679408691473,9.03083,6781.0,137.37,3.76433,0.162814,1.45,0.24654,[]
444555685,2661.37,213.105,9.37418016,0.4179959047908658,-0.0098970000000004,0.4741828891584554,-0.2373608599999997,0.4241286187481929,-0.0348320199999993,0.0271662146302976,0.824897,0.0249529,0.1765197936786312,0.21467728645595,11.6179,9815.0,124.0,12.2784,,,,[]
231937440,582.245,9.195,10.680508608,0.0379872593084863,0.4495914000000013,0.129584244366267,0.0718247319999993,0.0672680856535251,0.2896903239999996,0.0088019813676396,0.0544086,0.00974692,0.1402779799694893,0.1976388523238969,10.8285,6693.0,138.225,2.70281,0.122324,1.42,0.232675,[]
180661171,931.42,30.7235,9.48538392,0.0621249769110915,0.015586,0.0743436766354948,0.0144326800000005,0.084389057353427,0.0424767599999995,0.0097308356656108,0.109414,0.0108224954,0.037263162400698,0.0235147700938503,9.78299,8696.0,171.83,4.76521,0.201106,2.18,0.319714,[]
456042860,602.22,11.336,8.457733359999999,0.2913295823154619,-0.1369619999999997,0.2241644415694034,-0.0465155599999994,0.2661183220994,-0.0366049200000005,0.0803380093129034,0.408962,0.07629035,0.0359218987477676,0.0294099550797358,9.57011,9847.0,931.604,4.22137,0.218724,2.52,0.442944,[]
184413651,215.698,1.622,8.328848352,0.0313938235892627,0.1587016000000012,0.0328326160691712,0.0431266079999989,0.0636450884565337,0.121723056000001,0.0089339394142964,0.0312984,0.01000416,0.0457561731758978,0.0399252037560905,8.41398,7938.0,138.45,2.15828,0.0609196,1.91,0.290893,[]
376499580,462.136,462.136,9.1758,2.765574378591905,-0.2650000000000005,1.148008710768346,-0.6157999999999993,0.7939305029560207,-0.1092000000000011,0.6600294338315528,1.0,1.0,0.0902697358101099,0.0688458777520466,11.8958,6138.0,,1.29372,,,,['GUESS_EBV']
256308031,2922.45,290.925,9.00417728,0.3246519058716283,-0.170501,0.3404569928624677,0.0394696199999997,0.3319998914928286,-0.0167106599999999,0.0237086402853397,0.638501,0.02168138,0.2751556360978729,0.2605869774445514,10.7409,9515.0,123.0,16.5862,,,,[]
202145056,3096.71,606.4,11.0939896,0.2165838631142702,-0.2141949999999996,0.305652716885373,0.0405058999999993,0.2006467421371451,0.0228312999999998,0.0696175955971225,0.239195,0.0663854,0.1406800311952638,0.1190004509303725,11.7446,8944.0,125.0,7.26594,,,,[]
118798174,410.346,8.745,9.705861872,0.0432688267284525,0.1510926000000005,0.0746539064165995,0.0868251879999996,0.0709095580630002,0.1538311160000008,0.0090764572081839,0.0659074,0.01030822,0.0681911521868513,0.0888243395194807,9.88513,7678.0,139.833,2.30215,0.0832463,1.8,0.285639,[]
296633772,838.374,30.1755,10.087706768,0.0372016633672748,-0.0333431000000012,0.0685371555071043,-0.094570378,0.0676081322800926,0.0045935540000002,0.0092528609035502,0.0483431,0.01039605,0.3104069458466205,0.410544550142335,10.2192,9194.0,165.851,3.01537,0.136101,2.33,0.337566,[]
72834545,449.452,10.3,7.09916672,0.3004474363213916,-0.3744239999999997,0.3008785709648588,-0.1642811200000003,0.3069689016496622,-0.2841798399999999,0.0128417239543727,0.598424,0.010004675,0.0018928955710536,0.0010207734088898,8.72688,,,,,,,[]
154757644,917.202,66.77,8.01182136,0.0221631084376208,-0.1680620000000001,0.0295568489981971,0.0127864399999997,0.049019591817966,-0.1826309199999995,0.0086559769499167,0.032062,0.005622665,0.0128954311796494,0.0097338662585811,8.09903,,,,,,,[]
389829007,2790.68,839.68,12.5072288,0.2363768417539487,0.4319149999999991,0.218978056267426,-0.007692299999999,0.2503155183168834,0.2724238999999989,0.0586705920778936,0.342085,0.0599821,0.3544091764486328,0.2865082977236479,13.4377,6810.0,122.0,5.39787,,,,[]
412581945,5011.17,2324.08,9.32784832,0.4078597055593058,,,,,-0.35901254,0.1420876288000644,0.470019,0.1225105,0.1421456156691151,0.1298013343725596,10.6063,,,,,,,"['DISPOSITION=DUPLICATE', 'DROP_GAIA_VMAG']"
82091902,719.081,19.6895,9.44217856,0.1584566109297568,-0.1209269999999992,0.1610986400000089,0.0184477400000004,0.1727425620171531,-0.0069118200000003,0.0230585134482613,0.295927,0.02084645,0.0596970176488122,0.0562248118659766,10.2471,9363.0,283.635,3.40224,0.13261,2.38,0.311352,[]
21325268,1156.08,60.675,10.35670064,0.1083003923332399,0.0384119999999997,0.1892925480281844,-0.1460234399999998,0.1243917048560714,0.092511920000001,0.0145868139148989,0.205588,0.01253245,0.1161314204944298,0.1284478384966537,10.9159,8185.0,152.75,4.33175,0.257638,2.0,0.315383,[]
52871721,936.024,39.9435,11.047331264,0.0426630650275454,0.151276200000001,0.132781236315777,-0.1525750440000001,0.0604866178225398,0.0205222920000003,0.008236911297921,0.0807238,0.005076785,0.1066574295658114,0.1269922933484066,11.2669,8974.0,138.398,2.23409,0.109151,2.26,0.304311,[]
383875864,1331.13,236.67,10.40960608,0.1214087099654468,0.0934140000000012,0.1645827089915888,-0.1289226800000006,0.1402601786431202,0.0882132400000004,0.0232814638307894,0.205586,0.0237501,0.1764909657415813,0.1398096751329356,10.9688,8222.0,211.263,4.83278,0.871455,2.02,0.304534,[]
183809408,1102.9,1102.9,9.5767,2.765574098381022,-0.6059999999999999,1.1191961400934154,-0.2756999999999997,0.7950572895307608,-0.3314000000000002,0.6600273430972387,1.0,1.0,0.3776214923164891,0.2744712029329746,12.2967,9484.0,,2.35892,,,,['GUESS_EBV']
213223576,3282.81,934.19,9.34949168,0.4615594028205271,2.4947690000000007,0.4304186775533096,1.48239222,0.4227745356762277,0.9972075399999988,0.0783660701631199,0.744231,0.1003907,0.5684164594297135,0.3476513353395603,11.3738,3693.0,122.0,134.042,,,,[]
363679519,831.239,28.053,9.572057888,0.0599116954017708,-0.0361846000000007,0.061229050012984,-0.0221301479999986,0.0857784585737584,-0.042361836,0.0153952937719878,0.0951846,0.01337795,0.0246783477988959,0.0182136386946692,9.83096,9949.0,229.333,3.44674,0.146894,2.55,0.34617,[]
37710507,628.421,13.795,11.288534336,0.0493662623509659,0.4192038,0.0551972284283595,0.1439974439999996,0.0825831278628389,0.3642745080000001,0.0092958722850642,0.0807962,0.01042725,0.1972677455093741,0.1717981049562759,11.5083,6206.0,129.567,2.56905,0.129261,1.19,0.168385,[]
239714064,1474.62,118.645,8.73215576,0.1083949929641004,-0.1382919999999991,0.1128865219678168,-0.0217609599999999,0.1232464612270875,-0.1258227200000004,0.0141478265794226,0.207292,0.01165648,0.013466853203843,0.0139092862801065,9.29599,12707.0,221.0,,,,,[]
330735134,1483.46,387.65,11.20607568,0.0988672502624394,-0.2510309999999998,0.2361398948519129,-0.0078717799999998,0.1206790519570401,-0.0492404599999994,0.0170875545911063,0.177031,0.01618815,0.4717377643891878,0.2959513791240916,11.6876,10075.0,286.434,2.85774,0.716694,2.58,0.362027,[]
746425948,375.529,13.3605,9.604061519999998,0.0588577564325738,,,,,0.1620095599999998,0.0268002468458768,0.116334,0.00329232,0.7849689978952332,0.0042747436950153,9.92049,,,,,,,['DROP_GAIA_VMAG']
30477554,359.165,359.165,7.6333,2.7655858089952665,-0.5409999999999986,1.120425811912596,-0.4883000000000016,0.7937820021366068,-0.3857999999999996,0.660126409800426,1.0,1.0,0.0393510768576211,0.0236751655875134,10.3533,7580.0,,1.90045,,,,['GUESS_EBV']
262039186,157.735,157.735,6.549299999999999,2.765578659344912,-0.559000000000001,1.1192627037474268,-0.3392999999999989,0.7943080768971194,-0.3755000000000005,0.6600676639739294,1.0,1.0,0.0062545386359147,0.000919530094804,9.2693,,,,,,,['GUESS_EBV']
282876586,3115.86,282.435,11.0223264,0.1759634803177023,-0.1701300000000006,0.1893944588048974,-0.0448294000000004,0.1997395845219469,-0.1090457999999988,0.0182277340477526,0.34113,0.015901,0.3248591065599036,0.2852997621614729,11.9502,11967.0,161.0,5.44245,,,,[]
293810156,3367.76,486.685,11.27594192,,-0.0513890000000011,,-0.0911478199999989,,-0.1390567400000008,,0.130389,,0.0789637430418188,0.1048530405694637,11.6306,6937.96,59.5626,11.075,,,,[]
398915722,1163.1,27.905,11.26630752,0.1460342973293542,0.209341000000001,0.4782126971522296,0.0151495799999994,0.1714989026036318,0.0254650600000004,0.010040954695148,0.285659,0.0111856,0.3261978800704799,0.2751929488519808,12.0433,8908.0,170.938,2.53424,0.0878744,2.24,0.321398,[]
343572445,573.691,12.2885,10.38978912,0.1279185246657442,0.1238710000000007,0.165934544624861,-0.0759890200000001,0.1459556636936367,0.0251348599999996,0.0193439485238695,0.208129,0.0273469,0.1443484531257496,0.0235615968543193,10.9559,8914.0,318.062,1.86994,0.0616131,2.246,0.317955,[]
283839379,1387.53,73.99,9.29296704,0.1934397416859528,-0.0395929999999992,0.2021807771145912,0.0200946600000006,0.2051286839553406,0.07104862,0.0212912176044911,0.371593,0.0197921,0.1227986173156008,0.0752794064547311,10.3037,8384.0,123.0,8.1771,,,,[]
372863796,1399.91,58.745,11.08101232,0.1955506470398647,0.7901810000000002,0.2138415194048202,-0.0263512200000005,0.2097404223659569,0.0722794600000008,0.0100103457518924,0.388819,0.00775511,0.2022730915042619,0.135719902100135,12.1386,8371.0,139.872,3.63074,0.183942,2.07,0.309316,[]
367944808,528.551,8.832,9.48933584,0.1761325833459539,0.1143219999999991,0.1771345146847728,-0.0360376399999993,0.1894042116796772,0.0973925199999999,0.0196926376108767,0.316678,0.0283619,0.0598387829866808,0.0802502577694029,10.3507,8143.0,234.729,2.97648,0.099387,1.986,0.309274,[]
165866375,1086.07,32.67,10.742844144000001,0.048055828578405534,0.20606770000000102,0.11786028949752128,0.01166572599999885,0.06939735713139586,0.15762468199999985,0.009602902758810802,0.0869323,0.007532705,0.18913108662828482,0.1386684229195574,10.9793,7647.0,127.511,3.80679,0.160402,1.79,0.289158,[]
120684604,728.706,21.9835,10.46687184,0.07330341140832124,0.020872,0.1094082727062378,0.0403313600000003,0.09991334265252064,0.058875519999999265,0.021501012014996525,0.104128,0.01896075,0.046691759751158614,0.04150171679053746,10.7501,8397.69,144.494,2.49523,0.135716,2.08,0.320163,[]
63645552,1191.05,44.725,9.141719039999998,0.5483318001179313,0.027257000000000087,0.2922478156502085,-0.007322339999999344,0.34667128046789514,0.047729619999998474,0.1913624844434607,0.443743,0.184352443,0.06718851433841984,0.06452719495668655,10.3487,8635.0,122.0,7.20965,,,,[]
65201080,449.941,8.751,9.73512688,0.12295012433575,0.3035539999999991,0.14793653004860732,0.2916905200000006,0.14133920060973884,0.31632563999999963,0.020115557044961024,0.188446,0.02903865,0.05765248034208914,0.06927653504667165,10.2477,6517.0,194.492,3.40477,0.165817,1.339,0.218144,[]
59090149,738.189,28.871,8.252960320000001,0.11135271980021581,-0.07791899999999999,0.11520329156714935,-0.0006092200000016867,0.1218410716476591,-0.02616653999999935,0.010045945325293695,0.218919,0.007511075,0.004160876094733035,0.005117770975215908,8.84842,9667.0,139.0,5.80824,,,,[]
274686141,2289.23,165.78,11.3760913136,0.0016489597617753858,0.009055629999998678,0.202993134559505,0.1907811394000004,0.021984227611499683,0.19705671579999984,0.006019632820535401,0.00294437,0.0002129545,0.3134635385664966,0.23910941122758864,11.3841,7345.0,122.0,6.44674,,,,[]
365831185,258.906,2.629,7.179258816,0.05705863266267109,-0.13611969999999973,0.04449648850892619,0.02797711400000006,0.09144295096683232,-0.10044080200000047,0.014253746339817087,0.0448497,0.01928895,0.007237643839788717,0.009621489302795019,7.30125,11571.0,157.0,2.7517,,3.057,,[]
405319631,878.465,20.3015,10.730952799999999,0.16903942021778554,-0.03563500000000064,0.1767802342887041,-0.04502129999999871,0.18797105218157928,0.009420899999999038,0.011157546049071921,0.331635,0.0120750954,0.24065482568215793,0.1630273336366258,11.633,9126.0,179.026,2.37151,0.0805025,2.31,0.311676,[]
428117606,500.414,13.411,8.85428608,0.08783903562322674,-0.031835999999999365,0.07632878653358771,-0.06047768000000051,0.11190048295248775,-0.03611176000000081,0.01604458506702383,0.126836,0.0223437,0.020023518276312102,0.02014681742410336,9.19928,9839.0,346.948,2.92431,0.106281,2.514,0.346925,[]
286221659,1189.25,44.645,11.1705888,0.21002696046024905,0.2099149999999988,0.22925277156581989,0.04774769999999984,0.22925198246089387,0.19090389999999996,0.014338077272605835,0.414085,0.0129706,0.17482236447557375,0.19791320287229172,12.2969,7391.0,145.671,3.63916,0.185912,1.69,0.282788,[]
313176361,1076.6,31.7,10.710090079999999,0.09290448422337634,-0.09088599999999913,0.225060299712677,0.4536633200000002,0.11080923855437325,0.2605152399999998,0.009724636624586855,0.175886,0.0110076,0.20309501537252064,0.13442659774726795,11.1885,6892.0,137.016,4.6537,0.241395,1.5,0.244243,[]
49924598,794.278,30.704,8.79435816,0.07070037639033604,-0.06774699999999896,0.06555430474240422,-0.024673860000000075,0.09600140377228866,-0.062203020000000164,0.018412947605018486,0.110747,0.0161599,0.014768091713915799,0.013336589896144323,9.09559,10324.0,330.517,4.52124,0.214512,2.66,0.362509,[]
343173397,291.349,2.4615,8.78067368,0.08901240665834183,0.12099400000000024,0.0867818777178738,0.04120771999999973,0.11088677833718501,0.12727603999999904,0.0129673068701309,0.151006,0.0173318,0.043747065241005134,0.009085745236396173,9.19141,7892.0,174.444,2.38978,0.0700954,1.887,0.29985,[]
2021686530,606.195,11.32,11.46143216,0.11648422406163512,,,,,0.3562864799999997,0.02541570140203579,0.115172,0.0372257,0.6604485418465923,0.015706933506199488,11.7747,6257.0,214.695,2.25033,0.111658,1.216,0.187419,['DROP_GAIA_VMAG']
303577635,9246.75,2792.26,7.580935200000001,0.7640926568337875,-0.7343400000000007,0.7789166274593096,-0.41968919999999965,0.767370502649144,-0.7316443999999993,0.013234400717598906,1.52734,0.00934043,0.41134807900808285,0.3268015435158981,11.7353,,,,,,,[]
53824793,928.98,40.7145,10.471888768,0.03558563125640504,-0.066555600000001,0.0715014326136968,-0.04211112799999902,0.062671234883637,-0.08296669600000045,0.010759502760731022,0.0555556,0.008176105,0.09825920890068911,0.08231128830482255,10.623,10858.0,295.191,2.31516,0.112935,2.82,0.372449,[]
302997458,1297.42,35.9,11.71093664,0.049274099997067985,0.17758699999999977,0.3138034970606651,-0.0974169400000005,0.07777181146308731,0.23230741999999974,0.008889180556168452,0.082413,0.00993273,0.10617181137721343,0.09556939472297786,11.9351,7090.0,139.306,3.34852,0.153668,1.57,0.273474,[]
313447980,1466.16,63.86,11.21743584,0.19339846280409909,0.007071999999999801,0.48580713054029,-0.08201263999999966,0.20643661561118462,0.09626752000000077,0.017282473971092744,0.377928,0.01513852,0.4793308545942862,0.2337605515259731,12.2454,8153.0,173.952,3.71802,0.205628,1.99,0.290635,[]
327725463,304.352,2.1705,9.390734672,0.031343564088368504,0.39670759999999994,0.04404626760535449,0.10605888800000007,0.06488339709386369,0.30111701599999996,0.009271687229496096,0.0232924,0.01069765,0.006231649354172197,0.0060718195179778976,9.45409,6617.0,134.779,2.61794,0.11112,1.39,0.229018,[]
356169556,1016.59,34.4445,10.644735679999998,0.056037461404775724,1.0587190000000004,0.2495873564485193,0.43739322000000025,0.07146270610780144,0.7841145399999996,0.006803935133007516,0.110281,0.003657015,0.020473653393140296,0.026260126696350493,10.9447,4140.0,122.0,15.6766,,,,[]
127079833,2021.99,219.795,11.058088,0.07965451373935475,-0.017099999999999366,0.06880743425015934,0.028401999999999726,0.11047343742275788,-0.028385999999999703,0.022656520326917014,0.1121,0.0208053,0.2573266021820628,0.20418531234775977,11.363,9706.0,324.954,4.35044,0.454656,2.48,0.345246,[]
145863913,1150.38,34.025,11.72598928,0.08529523850522171,0.27422400000000047,0.12577805706815476,0.0686051199999997,0.13751268386952528,0.2514878399999997,0.009703162945550486,0.160776,0.0104828,0.36033749656086256,0.2369539041946315,12.1633,6955.0,138.568,3.05986,0.155865,1.52,0.261268,[]
4669402,,,17.712500000000002,2.7655941927927534,,,,,0.36380000000000134,0.6647711479968125,1.0,1.0,0.9977753637066941,0.0024199921514042023,20.4325,,,,,,,"['DROP_GAIA_VMAG', 'GUESS_EBV']"
369999283,741.391,22.566,10.58990304,0.1672796455064749,0.12333200000000161,0.22628603064166378,0.08612615999999931,0.18149417038847282,0.10111912000000031,0.025706545000313365,0.309668,0.0232766,0.1509746099040651,0.0667473700515242,11.4322,8112.0,198.999,2.52967,0.10588,1.97,0.292029,[]
356245399,629.206,629.206,7.6312999999999995,2.7655740997348093,-0.8649999999999984,1.1206301798541747,-0.34530000000000094,0.7937481345641072,-0.5297,0.6600273487697309,1.0,1.0,0.07861943030234601,0.07791895694500892,10.3513,9329.0,,2.33683,,,,['GUESS_EBV']
158824564,502.935,28.711,9.95945008,0.23888466645787274,1.0282389999999997,0.47612935487362307,0.11429081999999971,0.2590467866935431,0.413357740000001,0.0238340081406498,0.459761,0.02387715,0.0129330793865724,0.01490666179959611,11.21,5887.0,169.805,4.23727,0.303919,1.07,0.138744,[]
5920295,3181.63,465.65,9.798901279999999,0.1427270431561661,0.5491990000000004,0.15922414162962223,0.2770156200000008,0.15553171581786784,0.5078113399999988,0.03499671396021152,0.196801,0.0380088,0.17058961941793108,0.21113428544457982,10.3342,5313.0,122.0,36.3448,,,,[]
370209445,359.549,4.4105,8.72311384,0.21496794255972587,0.16572200000000037,0.09996497922553928,-0.004875640000000153,0.1789984957953558,0.11811652000000107,0.05080455302967467,0.109278,0.07643675,0.02273258553619706,0.014854043882582215,9.02035,7968.0,568.05,2.98187,0.108291,1.918,0.375573,[]
371966579,248.834,1.7975,9.551058752,0.04412990082977862,0.46064660000000013,0.053563548102510905,0.05364570800000125,0.07659222184327859,0.3239567560000002,0.01115010523712059,0.0423534,0.0142338,0.020445135975356948,0.014367310618712758,9.66626,6468.0,142.958,2.08071,0.0919598,1.316,0.218762,[]
53194798,1257.23,95.99,9.64703584,0.3036876326078521,-0.11905299999999952,0.366927915739553,-0.08880013999999944,0.3148392299543531,-0.305594980000001,0.03398639156651264,0.586053,0.02931835,0.18894666625797185,0.23082757282949198,11.2411,,,,,,,[]
